Name,Rating,Type,Price Level,Total_user_rating,Locality,Lat,Lng,Region
Hotel Sapna,3.9,lodging,2,741,Shivajinagar,18.519446,73.84591,R1
Hotel Shivanjali,3.8,cafe,2,58,Shivajinagar,18.5392634,73.8297116,R1
Hotel The Deccan Royaale,3.8,lodging,2,1190,Shivajinagar,18.519282,73.845508,R1
Icebergs,4.4,cafe,2,12,Shivajinagar,18.5325548,73.83405,R1
Indian Institute Of Architects,0,university,2,0,Shivajinagar,18.5817759,73.8824003,R1
INDIGROW INSTITUTE OF PROFESSIONAL STUDIES (IIPS),0,university,2,0,Shivajinagar,18.5304318,73.8299476,R1
Job Done Corporate Facilitators,0,laundry,2,0,Shivajinagar,18.5159884,73.841131,R1
Kakade Center Port,3.6,shopping_mall,2,309,Shivajinagar,18.5373436,73.8359557,R1
Kaysons Automobiles,4.4,car_wash,2,11,Shivajinagar,18.5236701,73.8420114,R1
KChintamani.com,0,book_store,2,0,Shivajinagar,18.534935,73.8302651,R1
Khinvasara Associates,2,hardware_store,2,1,Shivajinagar,18.5309985,73.8479734,R1
Kkonnect,4,shopping_mall,2,1,Shivajinagar,18.522246,73.8476594,R1
Lakshmi pan shop,3.5,movie_theater,2,15,Shivajinagar,18.537816,73.8351818,R1
Levi's Exclusive Store,4.1,clothing_store,2,22,Shivajinagar,18.5363042,73.82989,R1
Lifestyle Stores,4.1,shopping_mall,2,2120,Shivajinagar,18.5357306,73.8298818,R1
MagzOnRent,5,book_store,2,3,Shivajinagar,18.5379272,73.8307216,R1
More Supermarket,3.9,supermarket,2,863,Shivajinagar,18.5307396,73.8350099,R1
Mr.blue aquarium,0,pet_store,2,0,Shivajinagar,18.530091,73.8321946,R1
Mrunal Book Shop,3.8,book_store,2,45,Shivajinagar,18.5193733,73.8423533,R1
Munot Dry Cleaners,0,laundry,2,0,Shivajinagar,18.52492,73.855959,R1
NATUZZI ITALIA - PUNE,4.7,furniture_store,2,6,Shivajinagar,18.5356331,73.8298797,R1
Nritya academy dance class,5,movie_theater,2,1,Shivajinagar,18.5329099,73.8325543,R1
OooLaLa,4.1,night_club,2,387,Shivajinagar,18.5375806,73.8359252,R1
OPUSPET,0,pet_store,2,0,Shivajinagar,18.5304688,73.8299146,R1
Orchard Hotel,3.9,lodging,2,716,Shivajinagar,18.5202608,73.8440173,R1
Organic Bird Netting Services LLP,5,pet_store,2,9,Shivajinagar,18.5334442,73.8220128,R1
Patel Brothers,0,furniture_store,2,0,Shivajinagar,18.5199435,73.8410104,R1
Pavan Vihar,0,gas_station,2,0,Shivajinagar,18.5187101,73.8450015,R1
Petrol Pump,0,gas_station,2,0,Shivajinagar,18.5272383,73.8425771,R1
Pets den - The complete pets store,4.4,pet_store,2,58,Shivajinagar,18.5295509,73.8328127,R1
Priyanka Shoes,4.5,shoe_store,2,2,Shivajinagar,18.5241272,73.8487293,R1
Production Engineering Department,5,university,2,6,Shivajinagar,18.5289144,73.8574356,R1
Public Palace,0,night_club,2,0,Shivajinagar,18.5220527,73.8476347,R1
Rahul Cineplex,0,movie_theater,2,0,Shivajinagar,18.53149,73.84642,R1
Rahul Talkies 70 MM,3.8,movie_theater,2,11736,Shivajinagar,18.5315026,73.8464694,R1
R-Cane Lounge,3.3,night_club,2,3,Shivajinagar,18.5267812,73.8513098,R1
Reflections,2.5,car_repair,2,6,Shivajinagar,18.518058,73.84424,R1
Rishi Sanskriti Vidya Kendra,5,gym,2,3,Shivajinagar,18.5241442,73.8437672,R1
Rock Aliens Climbing Gym,4.7,gym,2,115,Shivajinagar,18.532711,73.833231,R1
Rushabh Enterprises,5,hardware_store,2,1,Shivajinagar,18.5308225,73.8474647,R1
Sai Maruti Service Center,3.8,gas_station,2,22,Shivajinagar,18.518733,73.8452596,R1
Sai Palace Hotel,3.7,lodging,2,274,Shivajinagar,18.5214791,73.8457642,R1
Salon D3 Hair & Skin Lounge,3.5,spa,2,73,Shivajinagar,18.5191444,73.8312833,R1
Savitribai Phule Pune University Economics Department,3,university,2,2,Shivajinagar,18.5504594,73.8270959,R1
Shirole Pashankar Automobiles Honda Sales & Service,3.8,car_repair,2,354,Shivajinagar,18.5308301,73.8301097,R1
Shoe Designers Pune,0,shoe_store,2,0,Shivajinagar,18.53163,73.83668,R1
Shradha Hedau Footwear Couture Pvt Ltd,3.3,shoe_store,2,19,Shivajinagar,18.5304573,73.8439309,R1
"Shree Seva, Indian Oil Petrol Pump",3.3,gas_station,2,473,Shivajinagar,18.5371974,73.8353007,R1
Spacecomp Tutorials,4.7,university,2,58,Shivajinagar,18.5234912,73.844919,R1
Surul,0,movie_theater,2,0,Shivajinagar,18.519075,73.845147,R1
"Swachh Car - Car Wash, Car Spa & Car Care",3.8,car_wash,2,129,Shivajinagar,18.5236514,73.8421402,R1
Takshi Auto Components Private Limited,4.2,car_repair,2,41,Shivajinagar,18.5302636,73.8292102,R1
Talwalkars,4.1,gym,2,291,Shivajinagar,18.5247943,73.8404474,R1
Technika,0,furniture_store,2,0,Shivajinagar,18.5308225,73.8474647,R1
Thakar Construction,0,hardware_store,2,0,Shivajinagar,18.5255699,73.8520202,R1
The Ambassador Hotel,3.8,lodging,2,1335,Shivajinagar,18.528137,73.8409325,R1
The Ambience Hotel,4,lodging,2,1260,Shivajinagar,18.5298109,73.8379251,R1
The Pavillion,4.5,shopping_mall,2,32141,Shivajinagar,18.5338213,73.8297612,R1
The Pavillion,4.5,shopping_mall,2,32141,Shivajinagar,18.5338213,73.8297612,R1
The Pavillion,4.5,shopping_mall,2,32141,Shivajinagar,18.5338213,73.8297612,R1
The Pavillion,4.5,shopping_mall,2,32141,Shivajinagar,18.5338213,73.8297612,R1
The Pride Hotel Pune,4,lodging,2,4759,Shivajinagar,18.5313128,73.8473517,R1
Thomas Cook,4,travel_agency,2,195,Shivajinagar,18.5178824,73.8405969,R1
Treebo Trend Sahara - Hotel in Pune,3.6,lodging,2,1129,Shivajinagar,18.5370111,73.8304072,R1
Vatika,4.5,gym,2,2,Shivajinagar,18.5324105,73.8395959,R1
Venus Traders,4.1,shopping_mall,2,23,Shivajinagar,18.5194617,73.8420164,R1
Vrritte Engineering Pvt. Ltd.,0,hardware_store,2,0,Shivajinagar,18.5236753,73.8411552,R1
W For Woman,3.8,clothing_store,2,42,Shivajinagar,18.5190078,73.8415684,R1
Wescor,0,movie_theater,2,0,Shivajinagar,18.5308225,73.8474647,R1
Woodland,3.9,shoe_store,2,21,Shivajinagar,18.5338009,73.829732,R1
Woodland,4,shoe_store,2,405,Shivajinagar,18.5193222,73.8456328,R1
Woodland,3.9,shoe_store,2,21,Shivajinagar,18.5338009,73.829732,R1
ZEEGNITION,5,book_store,2,1,Shivajinagar,18.527269,73.8427607,R1
Pune Central,4,shopping_mall,2,11286,Shivajinagar,18.534521,73.838649,R1
Home Care Anand Facilities- house cleaning services,4.5,laundry,2,102,Shukrawar Peth,18.5102156,73.8580254,R6
A K Enterprises,4.2,book_store,2,20,Shukrawar Peth,18.508066,73.855106,R6
Akshardhara Book Gallery,4.5,book_store,2,1367,Shukrawar Peth,18.5059756,73.8539235,R6
Bafna IBP Petrol Pump,3.8,gas_station,2,889,Shukrawar Peth,18.509085,73.8552629,R6
Beekay Services,4,hardware_store,2,1,Shukrawar Peth,18.5098337,73.8557868,R6
"Bharat Petroleum, Petrol Pump -Janata Automobiles",4,gas_station,2,365,Shukrawar Peth,18.5025628,73.8566899,R6
Deluxe Dyers & Dry Cleaners,4.5,laundry,2,12,Shukrawar Peth,18.5195148,73.8573782,R6
Dwarika Sounds Headquarters,0,night_club,2,0,Shukrawar Peth,18.5051104,73.8580197,R6
Eshan's Emporium,4.9,jewelry_store,2,413,Shukrawar Peth,18.5044677,73.8546316,R6
Hotel Ideal,2.7,cafe,2,3,Shukrawar Peth,18.5032074,73.8589273,R6
Hotel Sundaram Executive,3.9,lodging,2,62,Shukrawar Peth,18.5013431,73.8575398,R6
Mane Aquiriaum,3.7,aquarium,2,3,Shukrawar Peth,18.5019052,73.8583637,R6
Noble Hardware,4.5,hardware_store,2,50,Shukrawar Peth,18.5114745,73.8581084,R6
Pharaoh's Health Club,3.9,gym,2,114,Shukrawar Peth,18.5001747,73.8541971,R6
Planet Fitness,4.4,gym,2,8,Shukrawar Peth,18.5062356,73.8574161,R6
Playroom,0,night_club,2,0,Shukrawar Peth,18.5154087,73.8376042,R6
Sanskar Men's Studio,2,clothing_store,2,2,Shukrawar Peth,18.508237,73.855258,R6
Shoe Track Footwear,3.7,shoe_store,2,71,Shukrawar Peth,18.5042992,73.8589917,R6
SHRIRAM ENTERPRISES,0,hardware_store,2,0,Shukrawar Peth,18.507695,73.858034,R6
SSC Group Katta,0,night_club,2,0,Shukrawar Peth,18.5096621,73.8549212,R6
Talwalkars HiFi Gym,3.8,gym,2,137,Shukrawar Peth,18.5059269,73.8562435,R6
trendins,0,shopping_mall,2,0,Shukrawar Peth,18.5156977,73.8548249,R6
Tulsi,4.1,shopping_mall,2,552,Shukrawar Peth,18.5132793,73.8543894,R6
Pet & Joy,4.2,pet_store,2,49,Sinhagad Road,18.4896698,73.8319742,R1
Prabhadeep,4.2,book_store,2,177,Someshwarwadi,18.5462347,73.8030548,R3
Shivanjali Washing Centre,3.9,car_wash,2,10,Sus,18.5532892,73.7535904,R3
Apsara Theater,2.9,movie_theater,2,298,Swargate,18.4993425,73.8690377,R6
Bata,3.3,shoe_store,2,7,Swargate,18.500417,73.858599,R6
Bata,3.3,shoe_store,2,7,Swargate,18.500417,73.858599,R6
Bata Shoe Plaza,3.6,shoe_store,2,13,Swargate,18.5000369,73.858996,R6
Cafe Creme,4.1,cafe,2,20,Swargate,18.5015417,73.8726216,R6
Classic Sales Corporation Showroom (Ebco),3.5,shopping_mall,2,11,Swargate,18.5000897,73.8635047,R6
Glory Ayurvedic Body Massage,5,spa,2,1,Swargate,18.4514213,73.8580629,R6
HOTEL THE GRAND TULIP,3.8,lodging,2,679,Swargate,18.5012103,73.8576518,R6
Hotel Uday,3.7,lodging,2,34,Swargate,18.500504,73.8692083,R6
HP Petrol Pump,3.8,gas_station,2,369,Swargate,18.5014156,73.8583367,R6
Kolte Developers Project,0,lodging,2,0,Swargate,18.5005785,73.8621166,R6
Manuraj Trading & Marketing Pvt. Ltd.,0,jewelry_store,2,0,Swargate,18.49674,73.86376,R6
Pantaloons,4.1,shoe_store,2,585,Swargate,18.5013269,73.8725156,R6
PATEL BROTHERS,0,lodging,2,0,Swargate,18.503078,73.866074,R6
PUNE PROTEIN's SHOP,4.9,gym,2,117,Swargate,18.4944189,73.8581711,R6
PVR Cinemas Kumar Pacific Mall,4.3,movie_theater,2,72,Swargate,18.5012767,73.8724424,R6
SAKET ENTERPRISES ( SPARE PARTS ),4.2,hardware_store,2,6,Swargate,18.504011,73.861891,R6
shrikrishnayog sanstha,4.5,gym,2,17,Swargate,18.5014703,73.8669289,R6
Sia Art Jewellery,3.7,jewelry_store,2,3,Swargate,18.5006912,73.8583371,R6
Schon Medico Cosmetic Centre (Women Only),4.8,spa,2,36,Tarate Colony,18.5106203,73.8341199,R1
K3 professional unisex salon,5,spa,2,3,Taware Colony,18.4868947,73.855506,R4
MUJAWAR GARAGE,4.8,car_repair,2,24,Taware Colony,18.4879704,73.8565484,R4
Rashan Cart LLP,3.9,supermarket,2,441,Thaksen Nagar,18.5537078,73.7504596,R3
A . L . INAMDAR,4.1,hardware_store,2,10,Tingre Nagar,18.5772971,73.8952141,R2
Amit Drycleaners,0,laundry,2,0,Tingre Nagar,18.5780994,73.8991705,R2
Ashoka Building,1,gym,2,1,Tingre Nagar,18.5740944,73.8891784,R2
Auto Pro,3.6,car_repair,2,37,Tingre Nagar,18.57468,73.892778,R2
AUTOTRIZ PUNE - Nano Ceramic Coating for Cars and Bikes,4.8,car_wash,2,70,Tingre Nagar,18.5750437,73.8964566,R2
BANSAL HARDWARE,3.9,hardware_store,2,22,Tingre Nagar,18.5779987,73.8954495,R2
Beauty Spot,1,beauty_salon,2,1,Tingre Nagar,18.577706,73.894259,R2
Bhosale holidays & Bus service,3.5,travel_agency,2,4,Tingre Nagar,18.575883,73.890162,R2
Caramella's,4.6,cafe,2,7,Tingre Nagar,18.5736467,73.8850768,R2
fish kingdom,3.9,pet_store,2,192,Tingre Nagar,18.5746715,73.8936768,R2
Fitness Mantras,3.9,gym,2,237,Tingre Nagar,18.574028,73.888859,R2
Herbalife,2,gym,2,0,Tingre Nagar,18.5767028,73.890692,R2
Kadambaby,5,clothing_store,2,8,Tingre Nagar,18.5777106,73.890369,R2
Kekan Petroleum,3,gas_station,2,178,Tingre Nagar,18.57516,73.896959,R2
Kurl-On Mattress Xpress,3.6,furniture_store,2,19,Tingre Nagar,18.5746765,73.8883239,R2
Morning Star Childrens Learning Centre - Tingre Nagar Pune,3.3,university,2,3,Tingre Nagar,18.5778599,73.8952791,R2
Prakash Oil Depot,4,gas_station,2,2,Tingre Nagar,18.5741591,73.8795386,R2
"Sai Laxmi Cab - Pune Airport to Shirdi Cab,Taxi & Car Rental",4.5,travel_agency,2,25,Tingre Nagar,18.574976,73.896408,R2
"SAMRUDDHI ENTERPRISES, CCTV CAMERA VDP BIOMATRIC DOOR ACCESS WIRELESS CAMERA",4.9,electronics_store,2,159,Tingre Nagar,18.5736389,73.884309,R2
Serenity Family Spa,4.2,beauty_salon,2,51,Tingre Nagar,18.5741174,73.8843863,R2
Shanti Electrical Hardware and Plywood,4.2,hardware_store,2,27,Tingre Nagar,18.575139,73.891423,R2
Shanti Honda Service,3.1,car_repair,2,999,Tingre Nagar,18.57448,73.888993,R2
Shree Sai Krupa Petrol Pump,3.3,gas_station,2,1028,Tingre Nagar,18.573677,73.8850344,R2
Sunshine Interior's,0,furniture_store,2,0,Tingre Nagar,18.58075,73.89613,R2
Tirupathi Car wash,3.8,car_wash,2,21,Tingre Nagar,18.576486,73.888129,R2
Vishranwadi Sawant Petrol Pump (Indian Oil),4.2,gas_station,2,5,Tingre Nagar,18.5737599,73.8845683,R2
Vtech Cyber Net,4.1,travel_agency,2,95,Tingre Nagar,18.5740996,73.8891832,R2
BLOSSOM DRY CLEANERS,0,laundry,2,0,TingreNagar,18.5760889,73.8959991,R2
ShayonaCrafts,4.7,clothing_store,2,3,Tingrenagar,18.5790302,73.8878824,R2
Just Kolhapur,5,shoe_store,2,4,Wadgaon Sheri,18.561622,73.91792,R2
Auto Bat Accumulator Private Limited,4.8,car_repair,2,6,Vadgaon Budruk,18.4673041,73.8330844,R4
Yashoda Jewellers,3.5,jewelry_store,2,28,Vadgaon Budruk,18.4745962,73.8224994,R4
Sai Laundromate And Drycleaners,0,laundry,2,0,Vadgaon Budruk,18.4702608,73.8290639,R4
Abhiruchi City Pride,4,movie_theater,2,11514,Vadgaon Budruk,18.4629306,73.8167078,R4
Arihant Suppliers,0,hardware_store,2,0,Vadgaon Budruk,18.468572,73.8349613,R4
Automotive Manufacturers Pvt.Ltd.,2.5,car_repair,2,4,Vadgaon Budruk,18.455925,73.835453,R4
Fun Time Multiplex,2.9,movie_theater,2,9055,Vadgaon Budruk,18.4682882,73.8198253,R4
Internet Cafe,2,cafe,2,2,Vadgaon Budruk,18.4670825,73.8191327,R4
Mahalaxmi towers,0,night_club,2,0,Vadgaon Budruk,18.4636443,73.8326479,R4
OYO Flagship 44951 Chaitanya,3.8,lodging,2,179,Vadgaon Budruk,18.4676354,73.8281971,R4
Sai Sadan hostel,3.8,lodging,2,30,Vadgaon Budruk,18.4612268,73.8248463,R4
Silver Pets,4.3,pet_store,2,52,Vadgaon Budruk,18.4706036,73.8241839,R4
The People Store,0,book_store,2,0,Vadgaon Budruk,18.4823006,73.8315462,R4
Caf̩ Coffee Day,3.7,cafe,2,338,Vadgaon Budruk,18.4644056,73.8369034,R4
Shinde ground,4,movie_theater,2,1,Vadgaon Budruk,18.4659813,73.8246309,R4
atul auto and washing center,2.7,car_wash,2,3,vadgaon sheri,18.556689,73.928257,R2
Shoe Station,4.2,shoe_store,2,5,Vadgaonsheri,18.553657,73.920763,R2
Swapna Enterprises,0,clothing_store,2,0,Viman Darshan Society,18.5653299,73.9144378,R2
Mothercare,4.3,clothing_store,2,3,Viman Nagar,18.5627145,73.914842,R2
Aneri Store,3,clothing_store,2,6,Viman Nagar,18.5621229,73.9165313,R2
New Shoe House,1.3,shoe_store,2,3,Viman Nagar,18.5617298,73.9128244,R2
Laptops In Pune Notebook Hub,3.3,electronics_store,2,12,Viman Nagar,18.5649926,73.9157368,R2
Town Square Shopping Centre,0,shopping_mall,2,0,Viman Nagar,18.5648748,73.9143686,R2
JOAD MOTORS,4.5,car_repair,2,23,Viman Nagar,18.569415,73.9054265,R2
212 All Day Cafe,4,cafe,2,48,Viman Nagar,18.5619453,73.9172572,R2
Symbiosis Centre for Media & Communication (SCMC),4.4,university,2,53,Viman Nagar,18.56626,73.907551,R2
Aankur Inn,3.5,lodging,2,491,Viman Nagar,18.5626737,73.9080586,R2
Aarni Holidays,5,travel_agency,2,1,Viman Nagar,18.568554,73.907883,R2
Accessorize,4,jewelry_store,2,4,Viman Nagar,18.5621675,73.9161437,R2
adidas,4.2,shoe_store,2,30,Viman Nagar,18.5626845,73.9166962,R2
adidas Originals,0,shoe_store,2,0,Viman Nagar,18.5620161,73.9165317,R2
"Aeronishi Aviation Academy | Air Hostess, Cabin Crew, and Pilot Training Institute, Pune",0,university,2,0,Viman Nagar,18.5686084,73.907461,R2
Aesthetic Solutions,4,spa,2,1,Viman Nagar,18.5576354,73.9089307,R2
Agarwal Dairy and nini market,5,supermarket,2,1,Viman Nagar,18.5629044,73.9137605,R2
Alcott,3,clothing_store,2,2,Viman Nagar,18.5619025,73.917289,R2
AlfaPremio,5,shopping_mall,2,1,Viman Nagar,18.5648187,73.9147502,R2
Alfapremio Premium Apartments,0,shopping_mall,2,0,Viman Nagar,18.5649505,73.9148648,R2
Alpha & Omega Computers,4.1,electronics_store,2,144,Viman Nagar,18.5468923,73.9216965,R2
alpha giga space,2,shopping_mall,2,1,Viman Nagar,18.5619384,73.9109977,R2
Amantra Spa,3.6,beauty_salon,2,57,Viman Nagar,18.5638331,73.9151994,R2
AMIET REISEN Corporate Transport's & Services,4.8,travel_agency,2,34,Viman Nagar,18.574614,73.893072,R2
Arogya spa,4.1,gym,2,53,Viman Nagar,18.559654,73.912067,R2
Aroma Thai,3.8,spa,2,74,Viman Nagar,18.561931,73.9167749,R2
Arrow Travels,3.3,travel_agency,2,12,Viman Nagar,18.5622566,73.9218734,R2
Art N Jewels,0,jewelry_store,2,0,Viman Nagar,18.5683378,73.9204144,R2
Aseesa,4.1,clothing_store,2,12,Viman Nagar,18.5618848,73.9173854,R2
Ashish Super Market,4.8,supermarket,2,5,Viman Nagar,18.5670411,73.9182896,R2
Ashok Drycleaner,3.9,laundry,2,39,Viman Nagar,18.5623196,73.9136992,R2
Asrich By Jamil khan unisex Salon,4.4,beauty_salon,2,190,Viman Nagar,18.5653619,73.911173,R2
Atmosphere Wellness Spa,3.9,spa,2,80,Viman Nagar,18.564866,73.907569,R2
Ayesha,3,clothing_store,2,1,Viman Nagar,18.5622152,73.9164455,R2
Babe's Beauty Hub,4.8,beauty_salon,2,11,Viman Nagar,18.5602506,73.9142846,R2
Bajajfinserv.helpline,5,supermarket,2,4,Viman Nagar,18.5653216,73.9178251,R2
Baker's Supermarket,4.3,supermarket,2,4,Viman Nagar,18.5653986,73.9138363,R2
"Bargain Book Hut, Pune",4.3,book_store,2,324,Viman Nagar,18.5622267,73.916736,R2
Bata,3.8,shoe_store,2,396,Viman Nagar,18.5618427,73.9176574,R2
Beyond FItness,3.7,gym,2,3,Viman Nagar,18.5615144,73.9163665,R2
Bharatrath,4.5,shopping_mall,2,11,Viman Nagar,18.5638159,73.9143092,R2
Blinque,3.8,night_club,2,19,Viman Nagar,18.5622609,73.919595,R2
Bodyline,4,beauty_salon,2,2,Viman Nagar,18.5665937,73.9186568,R2
BOMBAY DYEING,4.1,clothing_store,2,28,Viman Nagar,18.5660015,73.9181379,R2
bookbindass.com,0,travel_agency,2,0,Viman Nagar,18.567673,73.911837,R2
BrandMart,3.4,clothing_store,2,76,Viman Nagar,18.5613106,73.9138916,R2
Brite Laundry,2.8,laundry,2,4,Viman Nagar,18.5660522,73.9110395,R2
C & C Beauty n Spa,5,spa,2,2,Viman Nagar,18.5692105,73.9117637,R2
Caf̩ Coffee Day - Viman Nagar,4,cafe,2,534,Viman Nagar,18.5613967,73.9139265,R2
Caf̩ Coffee Day Lounge,3.9,cafe,2,348,Viman Nagar,18.566631,73.9184944,R2
Cafe Coffee Day - Persian Cyber Caf̩,4,cafe,2,1037,Viman Nagar,18.5649202,73.911112,R2
Cafe Milano,4.1,cafe,2,848,Viman Nagar,18.565376,73.911174,R2
CAFE PETER,4.3,cafe,2,3137,Viman Nagar,18.5648767,73.9078533,R2
CAR LOGY,5,car_repair,2,3,Viman Nagar,18.567929,73.914318,R2
"CaratLane Phoenix Marketcity, Pune",4.6,jewelry_store,2,342,Viman Nagar,18.5619579,73.9169263,R2
CarVogue,0,car_wash,2,0,Viman Nagar,18.5623109,73.9217642,R2
Casio Exclusive Store,3.8,electronics_store,2,93,Viman Nagar,18.5679175,73.9143309,R2
Casual Hut,3.6,clothing_store,2,8,Viman Nagar,18.5650246,73.9126076,R2
Ccd,4.2,cafe,2,242,Viman Nagar,18.5610549,73.917,R2
Cedarwood Daycare & Afterschool in Program Viman Nagar,4.7,university,2,10,Viman Nagar,18.568441,73.9137966,R2
Celio,4.3,clothing_store,2,52,Viman Nagar,18.5615491,73.9169675,R2
CeX,4,electronics_store,1,391,Viman Nagar,18.5614583,73.9172019,R2
Chai Point,3.4,cafe,2,70,Viman Nagar,18.5622195,73.916478,R2
Charles & Keith,3.3,shoe_store,2,23,Viman Nagar,18.5623741,73.9164733,R2
Clarks,3.9,shoe_store,2,195,Viman Nagar,18.5621609,73.9168393,R2
Classic Rock Coffee Co. Vimannager,4.1,night_club,2,616,Viman Nagar,18.568545,73.9078101,R2
"Club House, Lunkad Amazon CHS",3,gym,2,1,Viman Nagar,18.5663622,73.910292,R2
Cosmos Luxury,4.3,lodging,2,63,Viman Nagar,18.5645812,73.9079027,R2
Cotton Galaxy,0,clothing_store,2,0,Viman Nagar,18.5620462,73.9175532,R2
Crocs,3.3,shoe_store,2,6,Viman Nagar,18.5620104,73.9167643,R2
Croma,4,electronics_store,2,1796,Viman Nagar,18.5622766,73.9164991,R2
CrossFit GrayBar,4.8,gym,2,89,Viman Nagar,18.5600208,73.9069121,R2
Crossword,4.4,book_store,2,738,Viman Nagar,18.567929,73.9143179,R2
Dawn To Dusk Lounge,0,night_club,2,0,Viman Nagar,18.5663622,73.9200051,R2
Dell Exclusive Store,4.5,electronics_store,2,577,Viman Nagar,18.5654447,73.9149981,R2
Denizen,0,clothing_store,2,0,Viman Nagar,18.5614129,73.9178661,R2
Dhobi Ghat Laundry Room,4,laundry,2,1,Viman Nagar,18.567999,73.911088,R2
Dhone Automobiles Viman Nagar,3.6,car_repair,2,767,Viman Nagar,18.5589758,73.906644,R2
Diamond Super Shoppe,4.3,jewelry_store,2,10,Viman Nagar,18.567929,73.914318,R2
Dinesh Auto Workshop,3.9,car_wash,2,7,Viman Nagar,18.5561967,73.9069283,R2
Doodlers Apparel,3.1,clothing_store,2,22,Viman Nagar,18.5615938,73.9167304,R2
Dorabjee's Viman Nagar,4.3,supermarket,2,3467,Viman Nagar,18.568659,73.907236,R2
Dream Holidays Travel,3.8,travel_agency,2,104,Viman Nagar,18.5627761,73.9163207,R2
Dreemland Shahnaz Herbal Beauty Cottage,3.1,beauty_salon,2,7,Viman Nagar,18.5679367,73.9143194,R2
DSKE COZIcars | car&bike detailing |solitaire ceramic coating | wrapping,4.9,car_wash,2,16,Viman Nagar,18.5751373,73.879682,R2
Dubai Visa Processing Centre,4.2,travel_agency,2,3273,Viman Nagar,18.5624728,73.9146093,R2
Dunzo office viman nagar,2.6,shopping_mall,2,5,Viman Nagar,18.5619384,73.9109977,R2
Electra Diamond Tools,0,hardware_store,2,0,Viman Nagar,18.5638194,73.9176376,R2
Emanon Labs,3.3,electronics_store,2,3,Viman Nagar,18.5681752,73.909095,R2
Enrich,4.1,beauty_salon,2,688,Viman Nagar,18.5626796,73.9170762,R2
Excellent Services,0,travel_agency,2,0,Viman Nagar,18.565093,73.911359,R2
Fab Care Drycleaning,3,laundry,2,1,Viman Nagar,18.5651955,73.9111409,R2
FabExpress Silver In Viman Nagar,3.7,lodging,2,178,Viman Nagar,18.568829,73.908474,R2
FabHotel Brooks Elan Viman Nagar,3.7,lodging,2,671,Viman nagar,18.5636711,73.9090958,R2
FabHotel Eco Inn,3.9,lodging,2,458,Viman Nagar,18.5683708,73.9192199,R2
Fahrenheit Salon,3.9,beauty_salon,2,303,Viman Nagar,18.5622665,73.9170353,R2
Fareportal,3.6,travel_agency,2,394,Viman Nagar,18.5660994,73.9179984,R2
Farmaaish,4,night_club,2,2326,Viman Nagar,18.5657068,73.9106432,R2
Fastravels,0,university,2,0,Viman Nagar,18.568254,73.910885,R2
FILA,4.7,shoe_store,2,3,Viman Nagar,18.5609983,73.9168295,R2
FILA- Phoenix Marketcity Pune,4,shoe_store,2,1,Viman Nagar,18.5679146,73.9143432,R2
FirstFitt,4.4,gym,2,376,Viman Nagar,18.565068,73.907564,R2
FIT-N-FINE HEALTH CLUB,4,gym,2,67,Viman Nagar,18.5628581,73.913781,R2
Flying Machine,4.4,clothing_store,2,10,Viman Nagar,18.5624933,73.9172127,R2
Foot In,0,shoe_store,2,0,Viman Nagar,18.5614772,73.9172532,R2
Footin Shoe Store,3.1,shoe_store,2,7,Viman Nagar,18.5619606,73.9164934,R2
Four Fountains De-stress Spa,4.1,spa,2,137,Viman Nagar,18.565518,73.917983,R2
"Four Points by Sheraton Hotel & Serviced Apartments, Pune",4.3,lodging,2,8676,Viman Nagar,18.5629897,73.9222659,R2
Gagan Super Market,3.4,supermarket,2,20,Viman Nagar,18.5629796,73.9137923,R2
Galaxy Computers,0,electronics_store,2,0,Viman Nagar,18.5536945,73.9012158,R2
Ganesh Hardware And Ply,0,hardware_store,2,0,Viman Nagar,18.566529,73.910697,R2
Ganesh Laundry,0,laundry,2,0,Viman Nagar,18.567929,73.914318,R2
Ganga Hardware And Electricals,4.2,hardware_store,2,9,Viman Nagar,18.563959,73.913837,R2
Gift Shop,0,shopping_mall,2,0,Viman Nagar,18.5652454,73.9126159,R2
Gifts Greetings,4.7,jewelry_store,2,11,Viman Nagar,18.5653478,73.9141879,R2
Glory Wellness Spa Pune,5,spa,2,1,Viman Nagar,18.5671714,73.9131919,R2
Go Unleash - Pet Supplies | Vet | Spa,5,pet_store,2,31,Viman Nagar,18.5671639,73.914151,R2
Gossip,4.1,shoe_store,2,151,Viman Nagar,18.5624973,73.9165367,R2
